"Result  :  Query Result"
"Save Time: 08/27/2019 13:38:19"

"User Name:tec80591227"

"Total 22,464   Records"

"Start Time","Period","NE Name","BSC6900UCell","VS.MeanRTWP (dBm)"
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBCR71, CellID=17864",-105.513
08/21/2019 18:30:00,30,"RNCCBAA","Label=WEGL72, CellID=18695",-106.683
08/21/2019 18:30:00,30,"RNCCBAA","Label=WSRO73, CellID=17846",-103.86
08/21/2019 18:30:00,30,"RNCCBAA","Label=WEGL73, CellID=18696",-104.708
08/21/2019 18:30:00,30,"RNCCBAA","Label=WSRO72, CellID=17845",-103.449
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBCR12, CellID=47865",-94.996
08/21/2019 18:30:00,30,"RNCCBAA","Label=WSRO71, CellID=17844",-102.973
08/21/2019 18:30:00,30,"RNCCBAA","Label=WEGL43, CellID=48693",-102.58
08/21/2019 18:30:00,30,"RNCCBAA","Label=WEGL42, CellID=48692",-102.526
08/21/2019 18:30:00,30,"RNCCBAA","Label=WEGL41, CellID=48691",-102.523
08/21/2019 18:30:00,30,"RNCCBAA","Label=WSRO13, CellID=47846",-94.848
08/21/2019 18:30:00,30,"RNCCBAA","Label=WEGL47, CellID=18693",-103.148
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBCN73, CellID=18676",-105.276
08/21/2019 18:30:00,30,"RNCCBAA","Label=WSRO12, CellID=47845",-93.991
08/21/2019 18:30:00,30,"RNCCBAA","Label=WEGL46, CellID=18692",-104.39
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBCN72, CellID=18675",-106.356
08/21/2019 18:30:00,30,"RNCCBAA","Label=WEGL45, CellID=18691",-104.565
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBCN71, CellID=18674",-104.786
08/21/2019 18:30:00,30,"RNCCBAA","Label=WSRO43, CellID=47843",-93.287
08/21/2019 18:30:00,30,"RNCCBAA","Label=WSRO42, CellID=47842",-86.712
08/21/2019 18:30:00,30,"RNCCBAA","Label=WSRO41, CellID=47841",-95.528
08/21/2019 18:30:00,30,"RNCCBAA","Label=WAGC47, CellID=17833",-104.128
08/21/2019 18:30:00,30,"RNCCBAA","Label=WAGC46, CellID=17832",-103.707
08/21/2019 18:30:00,30,"RNCCBAA","Label=WAGC45, CellID=17831",-101.294
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBCR43, CellID=47863",-97.668
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBCR42, CellID=47862",-95.884
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBCR41, CellID=47861",-95.524
08/21/2019 18:30:00,30,"RNCCBAA","Label=WAGC73, CellID=17836",-105.321
08/21/2019 18:30:00,30,"RNCCBAA","Label=WAGC72, CellID=17835",-106.256
08/21/2019 18:30:00,30,"RNCCBAA","Label=WAGC71, CellID=17834",-99.961
08/21/2019 18:30:00,30,"RNCCBAA","Label=WAGC43, CellID=47833",-100.386
08/21/2019 18:30:00,30,"RNCCBAA","Label=WFSO43, CellID=47873",-100.672
08/21/2019 18:30:00,30,"RNCCBAA","Label=WAGC42, CellID=47832",-100.558
08/21/2019 18:30:00,30,"RNCCBAA","Label=WFSO42, CellID=47872",-98.287
08/21/2019 18:30:00,30,"RNCCBAA","Label=WAGC41, CellID=47831",-94.524
08/21/2019 18:30:00,30,"RNCCBAA","Label=WFSO72, CellID=17875",-105.524
08/21/2019 18:30:00,30,"RNCCBAA","Label=WFSO41, CellID=47871",-102.363
08/21/2019 18:30:00,30,"RNCCBAA","Label=WFSO71, CellID=17874",-106.281
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBCR47, CellID=17863",-100.354
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBCR46, CellID=17862",-99.923
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBCR45, CellID=17861",-101.424
08/21/2019 18:30:00,30,"RNCCBAA","Label=WFSO47, CellID=17873",-102.989
08/21/2019 18:30:00,30,"RNCCBAA","Label=WFSO46, CellID=17872",-102.049
08/21/2019 18:30:00,30,"RNCCBAA","Label=WFSO45, CellID=17871",-102.025
08/21/2019 18:30:00,30,"RNCCBAA","Label=WSRO47, CellID=17843",-100.505
08/21/2019 18:30:00,30,"RNCCBAA","Label=WSRO46, CellID=17842",-95.46
08/21/2019 18:30:00,30,"RNCCBAA","Label=WSRO45, CellID=17841",-99.081
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBGL13, CellID=48686",-104.042
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBGL12, CellID=48685",-103.553
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBGL11, CellID=48684",-105.204
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBGL43, CellID=48683",-101.299
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBGL42, CellID=48682",-103.211
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBGL41, CellID=48681",-102.449
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBGL47, CellID=18683",-103.853
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBGL46, CellID=18682",-104.396
08/21/2019 18:30:00,30,"RNCCBAA","Label=WBGL45, CellID=18681",-103.451
08/21/2019 18:30:00,30,"RNCCBAA","Label=WFSO73, CellID=17876",-103.747
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCN43, CellID=48673",-95.668
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCN42, CellID=48672",-100.498
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCN41, CellID=48671",-99.052
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCN47, CellID=18673",-101.012
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCN46, CellID=18672",-102.725
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCN45, CellID=18671",-102.123
08/21/2019 19:00:00,30,"RNCCBAA","Label=WTBV43, CellID=47853",-87.088
08/21/2019 19:00:00,30,"RNCCBAA","Label=WTBV42, CellID=47852",-96.975
08/21/2019 19:00:00,30,"RNCCBAA","Label=WTBV41, CellID=47851",-87.165
08/21/2019 19:00:00,30,"RNCCBAA","Label=WTBV73, CellID=17856",-101.23
08/21/2019 19:00:00,30,"RNCCBAA","Label=WTBV72, CellID=17855",-104.749
08/21/2019 19:00:00,30,"RNCCBAA","Label=WTBV71, CellID=17854",-102.883
08/21/2019 19:00:00,30,"RNCCBAA","Label=WTBV47, CellID=17853",-99.444
08/21/2019 19:00:00,30,"RNCCBAA","Label=WTBV46, CellID=17852",-102.939
08/21/2019 19:00:00,30,"RNCCBAA","Label=WTBV45, CellID=17851",-99.664
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBGL71, CellID=18684",-107.006
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBGL73, CellID=18686",-106.18
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCR73, CellID=17866",-102.489
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBGL72, CellID=18685",-105.833
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCR72, CellID=17865",-106.612
08/21/2019 19:00:00,30,"RNCCBAA","Label=WEGL71, CellID=18694",-105.55
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCR71, CellID=17864",-105.5
08/21/2019 19:00:00,30,"RNCCBAA","Label=WEGL72, CellID=18695",-106.834
08/21/2019 19:00:00,30,"RNCCBAA","Label=WSRO73, CellID=17846",-104.058
08/21/2019 19:00:00,30,"RNCCBAA","Label=WEGL73, CellID=18696",-104.805
08/21/2019 19:00:00,30,"RNCCBAA","Label=WSRO72, CellID=17845",-103.006
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCR12, CellID=47865",-95.068
08/21/2019 19:00:00,30,"RNCCBAA","Label=WSRO71, CellID=17844",-103.102
08/21/2019 19:00:00,30,"RNCCBAA","Label=WEGL43, CellID=48693",-103.159
08/21/2019 19:00:00,30,"RNCCBAA","Label=WEGL42, CellID=48692",-103.079
08/21/2019 19:00:00,30,"RNCCBAA","Label=WEGL41, CellID=48691",-101.534
08/21/2019 19:00:00,30,"RNCCBAA","Label=WSRO13, CellID=47846",-94.948
08/21/2019 19:00:00,30,"RNCCBAA","Label=WEGL47, CellID=18693",-104.426
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCN73, CellID=18676",-105.577
08/21/2019 19:00:00,30,"RNCCBAA","Label=WSRO12, CellID=47845",-94.138
08/21/2019 19:00:00,30,"RNCCBAA","Label=WEGL46, CellID=18692",-104.559
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCN72, CellID=18675",-106.303
08/21/2019 19:00:00,30,"RNCCBAA","Label=WEGL45, CellID=18691",-104.742
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCN71, CellID=18674",-104.524
08/21/2019 19:00:00,30,"RNCCBAA","Label=WSRO43, CellID=47843",-92.442
08/21/2019 19:00:00,30,"RNCCBAA","Label=WSRO42, CellID=47842",-85.144
08/21/2019 19:00:00,30,"RNCCBAA","Label=WSRO41, CellID=47841",-92.672
08/21/2019 19:00:00,30,"RNCCBAA","Label=WAGC47, CellID=17833",-104.488
08/21/2019 19:00:00,30,"RNCCBAA","Label=WAGC46, CellID=17832",-103.927
08/21/2019 19:00:00,30,"RNCCBAA","Label=WAGC45, CellID=17831",-100.901
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCR43, CellID=47863",-95.979
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCR42, CellID=47862",-93.428
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCR41, CellID=47861",-95.111
08/21/2019 19:00:00,30,"RNCCBAA","Label=WAGC73, CellID=17836",-105.564
08/21/2019 19:00:00,30,"RNCCBAA","Label=WAGC72, CellID=17835",-106.203
08/21/2019 19:00:00,30,"RNCCBAA","Label=WAGC71, CellID=17834",-99.766
08/21/2019 19:00:00,30,"RNCCBAA","Label=WAGC43, CellID=47833",-100.071
08/21/2019 19:00:00,30,"RNCCBAA","Label=WFSO43, CellID=47873",-97.636
08/21/2019 19:00:00,30,"RNCCBAA","Label=WAGC42, CellID=47832",-99.376
08/21/2019 19:00:00,30,"RNCCBAA","Label=WFSO42, CellID=47872",-96.634
08/21/2019 19:00:00,30,"RNCCBAA","Label=WAGC41, CellID=47831",-90.076
08/21/2019 19:00:00,30,"RNCCBAA","Label=WFSO72, CellID=17875",-105.023
08/21/2019 19:00:00,30,"RNCCBAA","Label=WFSO41, CellID=47871",-102.831
08/21/2019 19:00:00,30,"RNCCBAA","Label=WFSO71, CellID=17874",-105.988
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCR47, CellID=17863",-101.23
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCR46, CellID=17862",-100.279
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBCR45, CellID=17861",-102.432
08/21/2019 19:00:00,30,"RNCCBAA","Label=WFSO47, CellID=17873",-103.123
08/21/2019 19:00:00,30,"RNCCBAA","Label=WFSO46, CellID=17872",-102.572
08/21/2019 19:00:00,30,"RNCCBAA","Label=WFSO45, CellID=17871",-102.353
08/21/2019 19:00:00,30,"RNCCBAA","Label=WSRO47, CellID=17843",-101.647
08/21/2019 19:00:00,30,"RNCCBAA","Label=WSRO46, CellID=17842",-95.637
08/21/2019 19:00:00,30,"RNCCBAA","Label=WSRO45, CellID=17841",-99.991
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBGL13, CellID=48686",-104.582
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBGL12, CellID=48685",-103.778
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBGL11, CellID=48684",-105.015
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBGL43, CellID=48683",-100.652
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBGL42, CellID=48682",-101.875
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBGL41, CellID=48681",-102.66
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBGL47, CellID=18683",-104.735
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBGL46, CellID=18682",-104.14
08/21/2019 19:00:00,30,"RNCCBAA","Label=WBGL45, CellID=18681",-103.664
08/21/2019 19:00:00,30,"RNCCBAA","Label=WFSO73, CellID=17876",-103.445
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCN43, CellID=48673",-97.113
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCN42, CellID=48672",-101.832
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCN41, CellID=48671",-100.029
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCN47, CellID=18673",-100.608
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCN46, CellID=18672",-103.545
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCN45, CellID=18671",-101.483
08/21/2019 19:30:00,30,"RNCCBAA","Label=WTBV43, CellID=47853",-88.075
08/21/2019 19:30:00,30,"RNCCBAA","Label=WTBV42, CellID=47852",-98.038
08/21/2019 19:30:00,30,"RNCCBAA","Label=WTBV41, CellID=47851",-87.902
08/21/2019 19:30:00,30,"RNCCBAA","Label=WTBV73, CellID=17856",-101.844
08/21/2019 19:30:00,30,"RNCCBAA","Label=WTBV72, CellID=17855",-104.953
08/21/2019 19:30:00,30,"RNCCBAA","Label=WTBV71, CellID=17854",-102.642
08/21/2019 19:30:00,30,"RNCCBAA","Label=WTBV47, CellID=17853",-99.921
08/21/2019 19:30:00,30,"RNCCBAA","Label=WTBV46, CellID=17852",-103.1
08/21/2019 19:30:00,30,"RNCCBAA","Label=WTBV45, CellID=17851",-100.338
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBGL71, CellID=18684",-106.991
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBGL73, CellID=18686",-105.933
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCR73, CellID=17866",-102.576
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBGL72, CellID=18685",-105.971
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCR72, CellID=17865",-106.751
08/21/2019 19:30:00,30,"RNCCBAA","Label=WEGL71, CellID=18694",-106.22
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCR71, CellID=17864",-106.034
08/21/2019 19:30:00,30,"RNCCBAA","Label=WEGL72, CellID=18695",-106.948
08/21/2019 19:30:00,30,"RNCCBAA","Label=WSRO73, CellID=17846",-104.421
08/21/2019 19:30:00,30,"RNCCBAA","Label=WEGL73, CellID=18696",-104.75
08/21/2019 19:30:00,30,"RNCCBAA","Label=WSRO72, CellID=17845",-103.174
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCR12, CellID=47865",-94.895
08/21/2019 19:30:00,30,"RNCCBAA","Label=WSRO71, CellID=17844",-103.472
08/21/2019 19:30:00,30,"RNCCBAA","Label=WEGL43, CellID=48693",-103.134
08/21/2019 19:30:00,30,"RNCCBAA","Label=WEGL42, CellID=48692",-103.59
08/21/2019 19:30:00,30,"RNCCBAA","Label=WEGL41, CellID=48691",-102.99
08/21/2019 19:30:00,30,"RNCCBAA","Label=WSRO13, CellID=47846",-95.035
08/21/2019 19:30:00,30,"RNCCBAA","Label=WEGL47, CellID=18693",-103.589
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCN73, CellID=18676",-105.981
08/21/2019 19:30:00,30,"RNCCBAA","Label=WSRO12, CellID=47845",-94.715
08/21/2019 19:30:00,30,"RNCCBAA","Label=WEGL46, CellID=18692",-104.729
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCN72, CellID=18675",-106.389
08/21/2019 19:30:00,30,"RNCCBAA","Label=WEGL45, CellID=18691",-104.695
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCN71, CellID=18674",-105.182
08/21/2019 19:30:00,30,"RNCCBAA","Label=WSRO43, CellID=47843",-93.919
08/21/2019 19:30:00,30,"RNCCBAA","Label=WSRO42, CellID=47842",-86.907
08/21/2019 19:30:00,30,"RNCCBAA","Label=WSRO41, CellID=47841",-95.415
08/21/2019 19:30:00,30,"RNCCBAA","Label=WAGC47, CellID=17833",-104.447
08/21/2019 19:30:00,30,"RNCCBAA","Label=WAGC46, CellID=17832",-104.231
08/21/2019 19:30:00,30,"RNCCBAA","Label=WAGC45, CellID=17831",-100.461
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCR43, CellID=47863",-98.417
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCR42, CellID=47862",-96.436
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCR41, CellID=47861",-97.863
08/21/2019 19:30:00,30,"RNCCBAA","Label=WAGC73, CellID=17836",-105.443
08/21/2019 19:30:00,30,"RNCCBAA","Label=WAGC72, CellID=17835",-106.374
08/21/2019 19:30:00,30,"RNCCBAA","Label=WAGC71, CellID=17834",-99.557
08/21/2019 19:30:00,30,"RNCCBAA","Label=WAGC43, CellID=47833",-100.798
08/21/2019 19:30:00,30,"RNCCBAA","Label=WFSO43, CellID=47873",-100.058
08/21/2019 19:30:00,30,"RNCCBAA","Label=WAGC42, CellID=47832",-99.682
08/21/2019 19:30:00,30,"RNCCBAA","Label=WFSO42, CellID=47872",-97.68
08/21/2019 19:30:00,30,"RNCCBAA","Label=WAGC41, CellID=47831",-92.467
08/21/2019 19:30:00,30,"RNCCBAA","Label=WFSO72, CellID=17875",-105.832
08/21/2019 19:30:00,30,"RNCCBAA","Label=WFSO41, CellID=47871",-102.95
08/21/2019 19:30:00,30,"RNCCBAA","Label=WFSO71, CellID=17874",-106.003
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCR47, CellID=17863",-101.735
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCR46, CellID=17862",-101.781
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBCR45, CellID=17861",-103.144
08/21/2019 19:30:00,30,"RNCCBAA","Label=WFSO47, CellID=17873",-103.041
08/21/2019 19:30:00,30,"RNCCBAA","Label=WFSO46, CellID=17872",-102.741
08/21/2019 19:30:00,30,"RNCCBAA","Label=WFSO45, CellID=17871",-99.744
08/21/2019 19:30:00,30,"RNCCBAA","Label=WSRO47, CellID=17843",-101.823
08/21/2019 19:30:00,30,"RNCCBAA","Label=WSRO46, CellID=17842",-96.304
08/21/2019 19:30:00,30,"RNCCBAA","Label=WSRO45, CellID=17841",-100.293
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBGL13, CellID=48686",-104.548
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBGL12, CellID=48685",-104.517
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBGL11, CellID=48684",-105.329
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBGL43, CellID=48683",-101.752
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBGL42, CellID=48682",-103.019
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBGL41, CellID=48681",-103.344
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBGL47, CellID=18683",-104.924
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBGL46, CellID=18682",-104.517
08/21/2019 19:30:00,30,"RNCCBAA","Label=WBGL45, CellID=18681",-103.836
08/21/2019 19:30:00,30,"RNCCBAA","Label=WFSO73, CellID=17876",-104.039
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCN43, CellID=48673",-97.55
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCN42, CellID=48672",-102.237
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCN41, CellID=48671",-100.776
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCN47, CellID=18673",-101.036
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCN46, CellID=18672",-103.505
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCN45, CellID=18671",-101.63
08/21/2019 20:00:00,30,"RNCCBAA","Label=WTBV43, CellID=47853",-87.582
08/21/2019 20:00:00,30,"RNCCBAA","Label=WTBV42, CellID=47852",-97.516
08/21/2019 20:00:00,30,"RNCCBAA","Label=WTBV41, CellID=47851",-87.432
08/21/2019 20:00:00,30,"RNCCBAA","Label=WTBV73, CellID=17856",-102.254
08/21/2019 20:00:00,30,"RNCCBAA","Label=WTBV72, CellID=17855",-105.398
08/21/2019 20:00:00,30,"RNCCBAA","Label=WTBV71, CellID=17854",-103.01
08/21/2019 20:00:00,30,"RNCCBAA","Label=WTBV47, CellID=17853",-99.952
08/21/2019 20:00:00,30,"RNCCBAA","Label=WTBV46, CellID=17852",-102.666
08/21/2019 20:00:00,30,"RNCCBAA","Label=WTBV45, CellID=17851",-100.815
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBGL71, CellID=18684",-107.144
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBGL73, CellID=18686",-106.301
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCR73, CellID=17866",-102.6
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBGL72, CellID=18685",-106.365
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCR72, CellID=17865",-106.644
08/21/2019 20:00:00,30,"RNCCBAA","Label=WEGL71, CellID=18694",-106.394
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCR71, CellID=17864",-106.047
08/21/2019 20:00:00,30,"RNCCBAA","Label=WEGL72, CellID=18695",-107.13
08/21/2019 20:00:00,30,"RNCCBAA","Label=WSRO73, CellID=17846",-104.546
08/21/2019 20:00:00,30,"RNCCBAA","Label=WEGL73, CellID=18696",-104.356
08/21/2019 20:00:00,30,"RNCCBAA","Label=WSRO72, CellID=17845",-103.709
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCR12, CellID=47865",-94.652
08/21/2019 20:00:00,30,"RNCCBAA","Label=WSRO71, CellID=17844",-103.898
08/21/2019 20:00:00,30,"RNCCBAA","Label=WEGL43, CellID=48693",-103.597
08/21/2019 20:00:00,30,"RNCCBAA","Label=WEGL42, CellID=48692",-102.826
08/21/2019 20:00:00,30,"RNCCBAA","Label=WEGL41, CellID=48691",-103.149
08/21/2019 20:00:00,30,"RNCCBAA","Label=WSRO13, CellID=47846",-94.769
08/21/2019 20:00:00,30,"RNCCBAA","Label=WEGL47, CellID=18693",-104.402
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCN73, CellID=18676",-106.27
08/21/2019 20:00:00,30,"RNCCBAA","Label=WSRO12, CellID=47845",-94.658
08/21/2019 20:00:00,30,"RNCCBAA","Label=WEGL46, CellID=18692",-104.666
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCN72, CellID=18675",-106.462
08/21/2019 20:00:00,30,"RNCCBAA","Label=WEGL45, CellID=18691",-104.799
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCN71, CellID=18674",-105.613
08/21/2019 20:00:00,30,"RNCCBAA","Label=WSRO43, CellID=47843",-93.429
08/21/2019 20:00:00,30,"RNCCBAA","Label=WSRO42, CellID=47842",-87.596
08/21/2019 20:00:00,30,"RNCCBAA","Label=WSRO41, CellID=47841",-95.616
08/21/2019 20:00:00,30,"RNCCBAA","Label=WAGC47, CellID=17833",-104.401
08/21/2019 20:00:00,30,"RNCCBAA","Label=WAGC46, CellID=17832",-103.755
08/21/2019 20:00:00,30,"RNCCBAA","Label=WAGC45, CellID=17831",-100.326
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCR43, CellID=47863",-98.155
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCR42, CellID=47862",-95.654
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCR41, CellID=47861",-97.114
08/21/2019 20:00:00,30,"RNCCBAA","Label=WAGC73, CellID=17836",-105.589
08/21/2019 20:00:00,30,"RNCCBAA","Label=WAGC72, CellID=17835",-106.417
08/21/2019 20:00:00,30,"RNCCBAA","Label=WAGC71, CellID=17834",-100.216
08/21/2019 20:00:00,30,"RNCCBAA","Label=WAGC43, CellID=47833",-99.86
08/21/2019 20:00:00,30,"RNCCBAA","Label=WFSO43, CellID=47873",-99.334
08/21/2019 20:00:00,30,"RNCCBAA","Label=WAGC42, CellID=47832",-99.595
08/21/2019 20:00:00,30,"RNCCBAA","Label=WFSO42, CellID=47872",-98.84
08/21/2019 20:00:00,30,"RNCCBAA","Label=WAGC41, CellID=47831",-92.711
08/21/2019 20:00:00,30,"RNCCBAA","Label=WFSO72, CellID=17875",-106.182
08/21/2019 20:00:00,30,"RNCCBAA","Label=WFSO41, CellID=47871",-103.726
08/21/2019 20:00:00,30,"RNCCBAA","Label=WFSO71, CellID=17874",-106.082
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCR47, CellID=17863",-100.904
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCR46, CellID=17862",-100.928
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBCR45, CellID=17861",-102.757
08/21/2019 20:00:00,30,"RNCCBAA","Label=WFSO47, CellID=17873",-103.377
08/21/2019 20:00:00,30,"RNCCBAA","Label=WFSO46, CellID=17872",-103.244
08/21/2019 20:00:00,30,"RNCCBAA","Label=WFSO45, CellID=17871",-100.482
08/21/2019 20:00:00,30,"RNCCBAA","Label=WSRO47, CellID=17843",-101.549
08/21/2019 20:00:00,30,"RNCCBAA","Label=WSRO46, CellID=17842",-96.307
08/21/2019 20:00:00,30,"RNCCBAA","Label=WSRO45, CellID=17841",-100.404
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBGL13, CellID=48686",-105.263
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBGL12, CellID=48685",-104.753
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBGL11, CellID=48684",-105.406
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBGL43, CellID=48683",-101.462
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBGL42, CellID=48682",-103.375
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBGL41, CellID=48681",-103.779
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBGL47, CellID=18683",-104.897
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBGL46, CellID=18682",-104.946
08/21/2019 20:00:00,30,"RNCCBAA","Label=WBGL45, CellID=18681",-103.942
08/21/2019 20:00:00,30,"RNCCBAA","Label=WFSO73, CellID=17876",-104.548
08/21/2019 20:30:00,30,"RNCCBAA","Label=WBCN43, CellID=48673",-97.738
08/21/2019 20:30:00,30,"RNCCBAA","Label=WBCN42, CellID=48672",-103.014
08/21/2019 20:30:00,30,"RNCCBAA","Label=WBCN41, CellID=48671",-101.043
08/21/2019 20:30:00,30,"RNCCBAA","Label=WBCN47, CellID=18673",-101.893
08/21/2019 20:30:00,30,"RNCCBAA","Label=WBCN46, CellID=18672",-103.769
08/21/2019 20:30:00,30,"RNCCBAA","Label=WBCN45, CellID=18671",-102.205
08/21/2019 20:30:00,30,"RNCCBAA","Label=WTBV43, CellID=47853",-87.576
08/21/2019 20:30:00,30,"RNCCBAA","Label=WTBV42, CellID=47852",-98.011
08/21/2019 20:30:00,30,"RNCCBAA","Label=WTBV41, CellID=47851",-87.565
08/21/2019 20:30:00,30,"RNCCBAA","Label=WTBV73, CellID=17856",-102.681
08/21/2019 20:30:00,30,"RNCCBAA","Label=WTBV72, CellID=17855",-105.664
08/21/2019 20:30:00,30,"RNCCBAA","Label=WTBV71, CellID=17854",-103.524
08/21/2019 20:30:00,30,"RNCCBAA","Label=WTBV47, CellID=17853",-100.394
08/21/2019 20:30:00,30,"RNCCBAA","Label=WTBV46, CellID=17852",-102.918
08/21/2019 20:30:00,30,"RNCCBAA","Label=WTBV45, CellID=17851",-101.473
08/21/2019 20:30:00,30,"RNCCBAA","Label=WBGL71, CellID=18684",-107.044
08/21/2019 20:30:00,30,"RNCCBAA","Label=WBGL73, CellID=18686",-106.344
