"Result  :  Query Result"
"Save Time: 08/27/2019 13:39:28"

"User Name:tec80591227"

"Total 2,736    Records"

"Start Time","Period","NE Name","GCELL","MCC","MNC","LAC","CI","Acessibilidade_Voz_GSM (%)"
08/21/2019 01:00:00,60,"BSCCBAA","LABEL=ISRO13, CellIndex=651, CGI=724060D7F45B9","724","06","3455","17849",100
08/21/2019 01:00:00,60,"BSCCBAA","LABEL=ISRO12, CellIndex=650, CGI=724060D7F45B8","724","06","3455","17848",100
08/21/2019 01:00:00,60,"BSCCBAA","LABEL=ISRO11, CellIndex=649, CGI=724060D7F45B7","724","06","3455","17847",100
08/21/2019 01:00:00,60,"BSCCBAA","LABEL=GBCR12, CellIndex=386, CGI=724060D7F45C6","724","06","3455","17862",99.836
08/21/2019 01:00:00,60,"BSCCBAA","LABEL=GAGC13, CellIndex=369, CGI=724060D7F45A9","724","06","3455","17833",NIL
08/21/2019 01:00:00,60,"BSCCBAA","LABEL=GAGC12, CellIndex=368, CGI=724060D7F45A8","724","06","3455","17832",NIL
08/21/2019 01:00:00,60,"BSCCBAA","LABEL=GSRO13, CellIndex=53, CGI=724060D7F45B3","724","06","3455","17843",NIL
08/21/2019 01:00:00,60,"BSCCBAA","LABEL=GFSO13, CellIndex=321, CGI=724060D7F45D1","724","06","3455","17873",98.323
08/21/2019 01:00:00,60,"BSCCBAA","LABEL=GFSO12, CellIndex=320, CGI=724060D7F45D0","724","06","3455","17872",98.131
08/21/2019 01:00:00,60,"BSCCBAA","LABEL=GFSO11, CellIndex=14, CGI=724060D7F45CF","724","06","3455","17871",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=IFSO23, CellIndex=554, CGI=724060D7F45D7","724","06","3455","17879",100
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=IBCR13, CellIndex=616, CGI=724060D7F45CD","724","06","3455","17869",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=IBCR12, CellIndex=615, CGI=724060D7F45CC","724","06","3455","17868",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=IBCR11, CellIndex=614, CGI=724060D7F45CB","724","06","3455","17867",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=IFSO22, CellIndex=553, CGI=724060D7F45D6","724","06","3455","17878",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=IFSO21, CellIndex=552, CGI=724060D7F45D5","724","06","3455","17877",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=IAGC13, CellIndex=524, CGI=724060D7F45AF","724","06","3455","17839",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=IAGC12, CellIndex=523, CGI=724060D7F45AE","724","06","3455","17838",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=IAGC11, CellIndex=522, CGI=724060D7F45AD","724","06","3455","17837",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=ISRO13, CellIndex=651, CGI=724060D7F45B9","724","06","3455","17849",100
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=ISRO12, CellIndex=650, CGI=724060D7F45B8","724","06","3455","17848",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=ISRO11, CellIndex=649, CGI=724060D7F45B7","724","06","3455","17847",100
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=GBCR12, CellIndex=386, CGI=724060D7F45C6","724","06","3455","17862",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=GAGC13, CellIndex=369, CGI=724060D7F45A9","724","06","3455","17833",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=GAGC12, CellIndex=368, CGI=724060D7F45A8","724","06","3455","17832",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=GSRO13, CellIndex=53, CGI=724060D7F45B3","724","06","3455","17843",NIL
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=GFSO13, CellIndex=321, CGI=724060D7F45D1","724","06","3455","17873",99.697
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=GFSO12, CellIndex=320, CGI=724060D7F45D0","724","06","3455","17872",99.122
08/21/2019 02:00:00,60,"BSCCBAA","LABEL=GFSO11, CellIndex=14, CGI=724060D7F45CF","724","06","3455","17871",NIL
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=IFSO23, CellIndex=554, CGI=724060D7F45D7","724","06","3455","17879",NIL
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=IBCR13, CellIndex=616, CGI=724060D7F45CD","724","06","3455","17869",NIL
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=IBCR12, CellIndex=615, CGI=724060D7F45CC","724","06","3455","17868",NIL
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=IBCR11, CellIndex=614, CGI=724060D7F45CB","724","06","3455","17867",NIL
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=IFSO22, CellIndex=553, CGI=724060D7F45D6","724","06","3455","17878",100
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=IFSO21, CellIndex=552, CGI=724060D7F45D5","724","06","3455","17877",NIL
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=IAGC13, CellIndex=524, CGI=724060D7F45AF","724","06","3455","17839",100
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=IAGC12, CellIndex=523, CGI=724060D7F45AE","724","06","3455","17838",NIL
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=IAGC11, CellIndex=522, CGI=724060D7F45AD","724","06","3455","17837",100
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=ISRO13, CellIndex=651, CGI=724060D7F45B9","724","06","3455","17849",100
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=ISRO12, CellIndex=650, CGI=724060D7F45B8","724","06","3455","17848",NIL
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=ISRO11, CellIndex=649, CGI=724060D7F45B7","724","06","3455","17847",99.826
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=GBCR12, CellIndex=386, CGI=724060D7F45C6","724","06","3455","17862",99.516
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=GAGC13, CellIndex=369, CGI=724060D7F45A9","724","06","3455","17833",NIL
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=GAGC12, CellIndex=368, CGI=724060D7F45A8","724","06","3455","17832",NIL
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=GSRO13, CellIndex=53, CGI=724060D7F45B3","724","06","3455","17843",NIL
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=GFSO13, CellIndex=321, CGI=724060D7F45D1","724","06","3455","17873",99.325
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=GFSO12, CellIndex=320, CGI=724060D7F45D0","724","06","3455","17872",99.522
08/21/2019 03:00:00,60,"BSCCBAA","LABEL=GFSO11, CellIndex=14, CGI=724060D7F45CF","724","06","3455","17871",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=IFSO23, CellIndex=554, CGI=724060D7F45D7","724","06","3455","17879",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=IBCR13, CellIndex=616, CGI=724060D7F45CD","724","06","3455","17869",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=IBCR12, CellIndex=615, CGI=724060D7F45CC","724","06","3455","17868",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=IBCR11, CellIndex=614, CGI=724060D7F45CB","724","06","3455","17867",100
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=IFSO22, CellIndex=553, CGI=724060D7F45D6","724","06","3455","17878",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=IFSO21, CellIndex=552, CGI=724060D7F45D5","724","06","3455","17877",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=IAGC13, CellIndex=524, CGI=724060D7F45AF","724","06","3455","17839",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=IAGC12, CellIndex=523, CGI=724060D7F45AE","724","06","3455","17838",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=IAGC11, CellIndex=522, CGI=724060D7F45AD","724","06","3455","17837",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=ISRO13, CellIndex=651, CGI=724060D7F45B9","724","06","3455","17849",100
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=ISRO12, CellIndex=650, CGI=724060D7F45B8","724","06","3455","17848",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=ISRO11, CellIndex=649, CGI=724060D7F45B7","724","06","3455","17847",100
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=GBCR12, CellIndex=386, CGI=724060D7F45C6","724","06","3455","17862",99.457
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=GAGC13, CellIndex=369, CGI=724060D7F45A9","724","06","3455","17833",96.315
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=GAGC12, CellIndex=368, CGI=724060D7F45A8","724","06","3455","17832",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=GSRO13, CellIndex=53, CGI=724060D7F45B3","724","06","3455","17843",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=GFSO13, CellIndex=321, CGI=724060D7F45D1","724","06","3455","17873",NIL
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=GFSO12, CellIndex=320, CGI=724060D7F45D0","724","06","3455","17872",100
08/21/2019 04:00:00,60,"BSCCBAA","LABEL=GFSO11, CellIndex=14, CGI=724060D7F45CF","724","06","3455","17871",NIL
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=IFSO23, CellIndex=554, CGI=724060D7F45D7","724","06","3455","17879",100
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=IBCR13, CellIndex=616, CGI=724060D7F45CD","724","06","3455","17869",100
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=IBCR12, CellIndex=615, CGI=724060D7F45CC","724","06","3455","17868",NIL
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=IBCR11, CellIndex=614, CGI=724060D7F45CB","724","06","3455","17867",NIL
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=IFSO22, CellIndex=553, CGI=724060D7F45D6","724","06","3455","17878",100
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=IFSO21, CellIndex=552, CGI=724060D7F45D5","724","06","3455","17877",NIL
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=IAGC13, CellIndex=524, CGI=724060D7F45AF","724","06","3455","17839",NIL
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=IAGC12, CellIndex=523, CGI=724060D7F45AE","724","06","3455","17838",100
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=IAGC11, CellIndex=522, CGI=724060D7F45AD","724","06","3455","17837",100
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=ISRO13, CellIndex=651, CGI=724060D7F45B9","724","06","3455","17849",100
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=ISRO12, CellIndex=650, CGI=724060D7F45B8","724","06","3455","17848",99.722
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=ISRO11, CellIndex=649, CGI=724060D7F45B7","724","06","3455","17847",100
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=GBCR12, CellIndex=386, CGI=724060D7F45C6","724","06","3455","17862",99.514
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=GAGC13, CellIndex=369, CGI=724060D7F45A9","724","06","3455","17833",100
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=GAGC12, CellIndex=368, CGI=724060D7F45A8","724","06","3455","17832",NIL
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=GSRO13, CellIndex=53, CGI=724060D7F45B3","724","06","3455","17843",99.663
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=GFSO13, CellIndex=321, CGI=724060D7F45D1","724","06","3455","17873",100
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=GFSO12, CellIndex=320, CGI=724060D7F45D0","724","06","3455","17872",98.494
08/21/2019 05:00:00,60,"BSCCBAA","LABEL=GFSO11, CellIndex=14, CGI=724060D7F45CF","724","06","3455","17871",NIL
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=IFSO23, CellIndex=554, CGI=724060D7F45D7","724","06","3455","17879",100
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=IBCR13, CellIndex=616, CGI=724060D7F45CD","724","06","3455","17869",99.351
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=IBCR12, CellIndex=615, CGI=724060D7F45CC","724","06","3455","17868",100
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=IBCR11, CellIndex=614, CGI=724060D7F45CB","724","06","3455","17867",100
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=IFSO22, CellIndex=553, CGI=724060D7F45D6","724","06","3455","17878",100
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=IFSO21, CellIndex=552, CGI=724060D7F45D5","724","06","3455","17877",NIL
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=IAGC13, CellIndex=524, CGI=724060D7F45AF","724","06","3455","17839",100
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=IAGC12, CellIndex=523, CGI=724060D7F45AE","724","06","3455","17838",NIL
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=IAGC11, CellIndex=522, CGI=724060D7F45AD","724","06","3455","17837",100
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=ISRO13, CellIndex=651, CGI=724060D7F45B9","724","06","3455","17849",100
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=ISRO12, CellIndex=650, CGI=724060D7F45B8","724","06","3455","17848",99.517
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=ISRO11, CellIndex=649, CGI=724060D7F45B7","724","06","3455","17847",100
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=GBCR12, CellIndex=386, CGI=724060D7F45C6","724","06","3455","17862",99.828
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=GAGC13, CellIndex=369, CGI=724060D7F45A9","724","06","3455","17833",96.812
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=GAGC12, CellIndex=368, CGI=724060D7F45A8","724","06","3455","17832",100
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=GSRO13, CellIndex=53, CGI=724060D7F45B3","724","06","3455","17843",100
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=GFSO13, CellIndex=321, CGI=724060D7F45D1","724","06","3455","17873",99.281
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=GFSO12, CellIndex=320, CGI=724060D7F45D0","724","06","3455","17872",98.198
08/21/2019 06:00:00,60,"BSCCBAA","LABEL=GFSO11, CellIndex=14, CGI=724060D7F45CF","724","06","3455","17871",NIL
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=IFSO23, CellIndex=554, CGI=724060D7F45D7","724","06","3455","17879",100
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=IBCR13, CellIndex=616, CGI=724060D7F45CD","724","06","3455","17869",100
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=IBCR12, CellIndex=615, CGI=724060D7F45CC","724","06","3455","17868",99.015
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=IBCR11, CellIndex=614, CGI=724060D7F45CB","724","06","3455","17867",99.73
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=IFSO22, CellIndex=553, CGI=724060D7F45D6","724","06","3455","17878",100
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=IFSO21, CellIndex=552, CGI=724060D7F45D5","724","06","3455","17877",NIL
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=IAGC13, CellIndex=524, CGI=724060D7F45AF","724","06","3455","17839",100
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=IAGC12, CellIndex=523, CGI=724060D7F45AE","724","06","3455","17838",100
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=IAGC11, CellIndex=522, CGI=724060D7F45AD","724","06","3455","17837",100
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=ISRO13, CellIndex=651, CGI=724060D7F45B9","724","06","3455","17849",100
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=ISRO12, CellIndex=650, CGI=724060D7F45B8","724","06","3455","17848",99.683
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=ISRO11, CellIndex=649, CGI=724060D7F45B7","724","06","3455","17847",100
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=GBCR12, CellIndex=386, CGI=724060D7F45C6","724","06","3455","17862",99.222
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=GAGC13, CellIndex=369, CGI=724060D7F45A9","724","06","3455","17833",98.438
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=GAGC12, CellIndex=368, CGI=724060D7F45A8","724","06","3455","17832",94.858
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=GSRO13, CellIndex=53, CGI=724060D7F45B3","724","06","3455","17843",100
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=GFSO13, CellIndex=321, CGI=724060D7F45D1","724","06","3455","17873",98.988
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=GFSO12, CellIndex=320, CGI=724060D7F45D0","724","06","3455","17872",94.629
08/21/2019 07:00:00,60,"BSCCBAA","LABEL=GFSO11, CellIndex=14, CGI=724060D7F45CF","724","06","3455","17871",99.298
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=IFSO23, CellIndex=554, CGI=724060D7F45D7","724","06","3455","17879",99.864
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=IBCR13, CellIndex=616, CGI=724060D7F45CD","724","06","3455","17869",100
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=IBCR12, CellIndex=615, CGI=724060D7F45CC","724","06","3455","17868",99.65
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=IBCR11, CellIndex=614, CGI=724060D7F45CB","724","06","3455","17867",100
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=IFSO22, CellIndex=553, CGI=724060D7F45D6","724","06","3455","17878",100
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=IFSO21, CellIndex=552, CGI=724060D7F45D5","724","06","3455","17877",100
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=IAGC13, CellIndex=524, CGI=724060D7F45AF","724","06","3455","17839",99.764
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=IAGC12, CellIndex=523, CGI=724060D7F45AE","724","06","3455","17838",100
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=IAGC11, CellIndex=522, CGI=724060D7F45AD","724","06","3455","17837",100
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=ISRO13, CellIndex=651, CGI=724060D7F45B9","724","06","3455","17849",99.935
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=ISRO12, CellIndex=650, CGI=724060D7F45B8","724","06","3455","17848",100
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=ISRO11, CellIndex=649, CGI=724060D7F45B7","724","06","3455","17847",100
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=GBCR12, CellIndex=386, CGI=724060D7F45C6","724","06","3455","17862",99.007
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=GAGC13, CellIndex=369, CGI=724060D7F45A9","724","06","3455","17833",99.273
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=GAGC12, CellIndex=368, CGI=724060D7F45A8","724","06","3455","17832",100
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=GSRO13, CellIndex=53, CGI=724060D7F45B3","724","06","3455","17843",100
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=GFSO13, CellIndex=321, CGI=724060D7F45D1","724","06","3455","17873",99.507
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=GFSO12, CellIndex=320, CGI=724060D7F45D0","724","06","3455","17872",97.289
08/21/2019 08:00:00,60,"BSCCBAA","LABEL=GFSO11, CellIndex=14, CGI=724060D7F45CF","724","06","3455","17871",99.228
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=IFSO23, CellIndex=554, CGI=724060D7F45D7","724","06","3455","17879",100
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=IBCR13, CellIndex=616, CGI=724060D7F45CD","724","06","3455","17869",99.73
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=IBCR12, CellIndex=615, CGI=724060D7F45CC","724","06","3455","17868",100
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=IBCR11, CellIndex=614, CGI=724060D7F45CB","724","06","3455","17867",98.851
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=IFSO22, CellIndex=553, CGI=724060D7F45D6","724","06","3455","17878",100
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=IFSO21, CellIndex=552, CGI=724060D7F45D5","724","06","3455","17877",100
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=IAGC13, CellIndex=524, CGI=724060D7F45AF","724","06","3455","17839",100
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=IAGC12, CellIndex=523, CGI=724060D7F45AE","724","06","3455","17838",100
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=IAGC11, CellIndex=522, CGI=724060D7F45AD","724","06","3455","17837",99.877
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=ISRO13, CellIndex=651, CGI=724060D7F45B9","724","06","3455","17849",100
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=ISRO12, CellIndex=650, CGI=724060D7F45B8","724","06","3455","17848",99.638
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=ISRO11, CellIndex=649, CGI=724060D7F45B7","724","06","3455","17847",100
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=GBCR12, CellIndex=386, CGI=724060D7F45C6","724","06","3455","17862",99.563
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=GAGC13, CellIndex=369, CGI=724060D7F45A9","724","06","3455","17833",99.558
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=GAGC12, CellIndex=368, CGI=724060D7F45A8","724","06","3455","17832",99.747
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=GSRO13, CellIndex=53, CGI=724060D7F45B3","724","06","3455","17843",99.563
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=GFSO13, CellIndex=321, CGI=724060D7F45D1","724","06","3455","17873",99.745
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=GFSO12, CellIndex=320, CGI=724060D7F45D0","724","06","3455","17872",98.592
08/21/2019 09:00:00,60,"BSCCBAA","LABEL=GFSO11, CellIndex=14, CGI=724060D7F45CF","724","06","3455","17871",98.955
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=IFSO23, CellIndex=554, CGI=724060D7F45D7","724","06","3455","17879",100
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=IBCR13, CellIndex=616, CGI=724060D7F45CD","724","06","3455","17869",100
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=IBCR12, CellIndex=615, CGI=724060D7F45CC","724","06","3455","17868",99.747
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=IBCR11, CellIndex=614, CGI=724060D7F45CB","724","06","3455","17867",100
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=IFSO22, CellIndex=553, CGI=724060D7F45D6","724","06","3455","17878",100
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=IFSO21, CellIndex=552, CGI=724060D7F45D5","724","06","3455","17877",100
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=IAGC13, CellIndex=524, CGI=724060D7F45AF","724","06","3455","17839",100
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=IAGC12, CellIndex=523, CGI=724060D7F45AE","724","06","3455","17838",100
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=IAGC11, CellIndex=522, CGI=724060D7F45AD","724","06","3455","17837",100
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=ISRO13, CellIndex=651, CGI=724060D7F45B9","724","06","3455","17849",99.938
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=ISRO12, CellIndex=650, CGI=724060D7F45B8","724","06","3455","17848",99.654
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=ISRO11, CellIndex=649, CGI=724060D7F45B7","724","06","3455","17847",99.907
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=GBCR12, CellIndex=386, CGI=724060D7F45C6","724","06","3455","17862",99.594
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=GAGC13, CellIndex=369, CGI=724060D7F45A9","724","06","3455","17833",98.431
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=GAGC12, CellIndex=368, CGI=724060D7F45A8","724","06","3455","17832",100
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=GSRO13, CellIndex=53, CGI=724060D7F45B3","724","06","3455","17843",99.191
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=GFSO13, CellIndex=321, CGI=724060D7F45D1","724","06","3455","17873",99.601
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=GFSO12, CellIndex=320, CGI=724060D7F45D0","724","06","3455","17872",98.458
08/21/2019 10:00:00,60,"BSCCBAA","LABEL=GFSO11, CellIndex=14, CGI=724060D7F45CF","724","06","3455","17871",99.356
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=IFSO23, CellIndex=554, CGI=724060D7F45D7","724","06","3455","17879",99.883
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=IBCR13, CellIndex=616, CGI=724060D7F45CD","724","06","3455","17869",100
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=IBCR12, CellIndex=615, CGI=724060D7F45CC","724","06","3455","17868",99.672
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=IBCR11, CellIndex=614, CGI=724060D7F45CB","724","06","3455","17867",100
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=IFSO22, CellIndex=553, CGI=724060D7F45D6","724","06","3455","17878",99.736
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=IFSO21, CellIndex=552, CGI=724060D7F45D5","724","06","3455","17877",100
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=IAGC13, CellIndex=524, CGI=724060D7F45AF","724","06","3455","17839",100
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=IAGC12, CellIndex=523, CGI=724060D7F45AE","724","06","3455","17838",100
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=IAGC11, CellIndex=522, CGI=724060D7F45AD","724","06","3455","17837",99.859
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=ISRO13, CellIndex=651, CGI=724060D7F45B9","724","06","3455","17849",100
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=ISRO12, CellIndex=650, CGI=724060D7F45B8","724","06","3455","17848",100
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=ISRO11, CellIndex=649, CGI=724060D7F45B7","724","06","3455","17847",99.834
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=GBCR12, CellIndex=386, CGI=724060D7F45C6","724","06","3455","17862",99.704
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=GAGC13, CellIndex=369, CGI=724060D7F45A9","724","06","3455","17833",99.796
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=GAGC12, CellIndex=368, CGI=724060D7F45A8","724","06","3455","17832",99.781
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=GSRO13, CellIndex=53, CGI=724060D7F45B3","724","06","3455","17843",99.857
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=GFSO13, CellIndex=321, CGI=724060D7F45D1","724","06","3455","17873",99.766
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=GFSO12, CellIndex=320, CGI=724060D7F45D0","724","06","3455","17872",98.649
08/21/2019 11:00:00,60,"BSCCBAA","LABEL=GFSO11, CellIndex=14, CGI=724060D7F45CF","724","06","3455","17871",99.707
